Day,Time,Weather,City,Temperature,Traffic Congestion,Number of Vehicles
4,night,sunny,Kannur,34.82193519250087,4,62
2,evening,foggy,Guruvayur,31.523076221102322,4,78
4,evening,cloudy,Kochi,37.10239220421032,3,34
1,morning,cloudy,Kollam,30.754597458764753,4,73
0,night,foggy,Thiruvananthapuram,29.235098411428208,3,50
2,evening,cloudy,Thrissur,30.48142144644052,3,31
6,night,rainy,Kasaragod,31.774310707654458,4,62
6,morning,cloudy,Palakkad,34.81602228140754,4,64
1,evening,foggy,Alappuzha,26.715803369184535,3,37
1,morning,rainy,Malappuram,20.033324182171334,3,35
2,night,sunny,Kochi,30.46477141022325,4,69
4,night,foggy,Thiruvananthapuram,29.80032257715842,3,45
5,morning,foggy,Kochi,33.87400557288562,5,109
6,noon,sunny,Kottayam,34.55472652211036,5,84
6,evening,foggy,Kollam,22.37770363107771,3,59
1,night,cloudy,Alappuzha,33.03446571365923,3,53
3,night,sunny,Thrissur,39.70149218740622,4,67
1,evening,foggy,Kannur,26.14662860903503,3,45
5,morning,sunny,Kottayam,37.290137567816956,5,99
4,morning,sunny,Kozhikode,33.25206231792468,5,88
4,morning,sunny,Alappuzha,41.11502904736653,5,90
3,noon,rainy,Kochi,30.368834488732574,3,44
6,noon,foggy,Kottayam,30.157508873263716,5,104
1,night,rainy,Thrissur,27.755594278831104,2,25
4,morning,foggy,Thiruvananthapuram,36.242109819375564,5,91
5,evening,cloudy,Thiruvananthapuram,29.160782977510237,2,28
2,night,cloudy,Palakkad,26.05885639448953,2,21
0,evening,cloudy,Thrissur,33.545918150642436,3,53
0,night,foggy,Thiruvananthapuram,24.966291233339557,3,39
0,noon,sunny,Kottayam,32.60502951610272,4,67
6,night,sunny,Palakkad,40.71736303081549,5,105
1,noon,rainy,Guruvayur,28.315179784578355,2,21
3,night,rainy,Thiruvananthapuram,22.86478708920749,2,28
4,morning,cloudy,Alappuzha,24.384250347121633,3,31
2,evening,rainy,Kollam,22.05146264414802,2,23
5,morning,foggy,Kozhikode,26.05493543886616,4,69
2,night,foggy,Thrissur,24.218682797045314,3,56
5,night,rainy,Kottayam,28.636659530616164,2,27
6,night,rainy,Malappuram,20.285188076452915,3,44
1,noon,rainy,Kochi,23.720846992851985,2,25
0,evening,rainy,Kottayam,22.559610596213854,2,26
1,evening,cloudy,Thiruvananthapuram,37.428909242985284,3,32
6,night,cloudy,Kottayam,27.382161956699306,3,37
3,night,rainy,Malappuram,17.35970220754483,2,29
3,noon,foggy,Kochi,22.752202695725224,3,54
6,morning,cloudy,Palakkad,30.77640706918166,4,71
5,morning,foggy,Thiruvananthapuram,31.41434528155031,5,85
4,evening,sunny,Kasaragod,33.11890283820513,4,72
4,noon,foggy,Thiruvananthapuram,28.5665076713043,3,56
5,night,rainy,Kozhikode,16.91685390829481,2,21
3,evening,sunny,Guruvayur,34.78129067661746,4,71
3,noon,cloudy,Kasaragod,29.314164887645532,2,27
3,morning,cloudy,Kozhikode,23.275932221647615,3,43
1,noon,sunny,Malappuram,27.76526956388577,3,42
3,morning,foggy,Thrissur,23.325897242191136,4,71
2,noon,cloudy,Kochi,22.45107399653095,2,25
0,evening,rainy,Kollam,26.365039324124915,2,28
3,morning,sunny,Palakkad,29.340205090849615,4,62
5,evening,rainy,Kollam,20.274312587186877,2,23
0,evening,sunny,Alappuzha,28.950726450574475,3,42
1,morning,cloudy,Alappuzha,37.016793981804106,4,68
5,morning,foggy,Malappuram,35.753661775581,5,96
0,night,sunny,Thrissur,29.918412234975854,3,46
5,night,sunny,Guruvayur,31.56862699667614,4,62
1,night,rainy,Guruvayur,19.568178319184952,2,23
2,evening,cloudy,Alappuzha,29.09548511701356,2,21
1,evening,rainy,Thiruvananthapuram,16.333379052062313,2,26
1,night,cloudy,Kottayam,32.14684995742508,3,42
5,evening,rainy,Kozhikode,24.89368854689991,2,24
6,evening,sunny,Alappuzha,41.276861781118754,4,70
4,morning,rainy,Malappuram,18.79467563358304,3,37
3,morning,foggy,Kannur,34.89502208503904,5,107
3,evening,cloudy,Kozhikode,34.196931052113726,3,40
2,night,cloudy,Thiruvananthapuram,22.895674022866633,2,26
2,noon,sunny,Thrissur,32.77550681045017,4,74
3,night,cloudy,Kochi,23.626188705636345,2,21
4,noon,foggy,Guruvayur,25.55541340977813,3,36
3,night,rainy,Kollam,20.475184972119255,2,25
6,morning,sunny,Thiruvananthapuram,35.456018698438136,5,95
4,evening,foggy,Palakkad,28.21915074192771,3,57
2,evening,cloudy,Kasaragod,36.84505147428675,3,52
0,morning,cloudy,Malappuram,22.88188621927864,3,56
5,noon,foggy,Guruvayur,37.77793119445318,4,67
6,noon,rainy,Kollam,19.920856883642486,3,38
6,noon,rainy,Palakkad,29.1388569184915,3,40
2,morning,sunny,Kochi,31.762488744937965,5,87
2,noon,cloudy,Palakkad,23.165977528273892,2,26
1,morning,foggy,Kannur,35.80928105118588,5,84
6,night,rainy,Thrissur,21.250635287019875,3,38
1,night,sunny,Kasaragod,37.200541871856316,4,65
1,morning,cloudy,Kozhikode,30.363136452652206,4,71
5,evening,cloudy,Kollam,28.75345106582442,2,26
1,night,sunny,Kasaragod,34.428931035025165,4,67
4,noon,sunny,Kottayam,38.44804453956889,4,66
3,morning,rainy,Thiruvananthapuram,17.49213954009849,3,49
0,noon,foggy,Kottayam,32.58423615528418,4,74
2,noon,cloudy,Thiruvananthapuram,35.96239952995539,3,37
4,evening,foggy,Thrissur,22.207564251337487,3,58
0,noon,cloudy,Kasaragod,23.12470057315189,2,24
6,evening,cloudy,Kochi,32.91633673011409,3,57
6,night,foggy,Alappuzha,28.658952922158296,4,71
6,morning,sunny,Palakkad,32.86032655383271,5,83
4,noon,rainy,Alappuzha,18.32843278725201,2,22
4,morning,cloudy,Kasaragod,29.348684498381953,3,47
2,noon,sunny,Kottayam,28.151270290338413,3,43
3,morning,cloudy,Alappuzha,28.836141563458742,3,59
1,noon,rainy,Malappuram,28.981460082348164,2,27
6,noon,cloudy,Guruvayur,25.124087890261336,3,57
5,noon,rainy,Alappuzha,24.173364859055365,2,22
3,noon,rainy,Thiruvananthapuram,32.86427147974621,3,31
5,noon,cloudy,Malappuram,32.40665100319819,3,59
2,noon,cloudy,Kollam,35.036658918367934,3,35
2,noon,rainy,Alappuzha,23.052409311529278,2,23
2,noon,sunny,Malappuram,39.05363569313954,4,80
0,noon,foggy,Kasaragod,21.913820842002266,3,44
5,morning,rainy,Guruvayur,18.089490103218164,3,54
3,evening,cloudy,Palakkad,24.185793885820612,2,21
3,noon,cloudy,Guruvayur,27.56677652463829,2,29
4,evening,sunny,Kollam,40.37766293153798,4,68
4,noon,foggy,Kochi,27.111687765394613,3,35
6,noon,rainy,Kochi,27.128560289762873,3,59
4,morning,rainy,Thrissur,28.05834301165922,3,51
2,night,foggy,Alappuzha,31.1902649215016,4,63
3,night,rainy,Palakkad,22.073113458892315,2,28
5,morning,foggy,Kannur,31.03507171113005,5,87
2,evening,cloudy,Kozhikode,26.552108883605243,2,21
0,night,foggy,Malappuram,22.651018457384,3,54
4,morning,rainy,Kollam,32.87766762916225,4,64
2,morning,foggy,Kasaragod,23.387266613752484,4,77
2,night,sunny,Alappuzha,27.229922525212974,3,58
0,evening,cloudy,Kasaragod,35.66861654270121,3,40
1,morning,cloudy,Kozhikode,25.864783041358773,3,56
3,noon,foggy,Thrissur,32.280213461249424,4,72
5,evening,rainy,Kannur,21.59309740425796,2,26
6,evening,sunny,Kozhikode,32.65472260350601,4,74
1,night,cloudy,Guruvayur,25.189514330465094,2,25
4,night,cloudy,Guruvayur,26.56534190466073,2,22
2,noon,rainy,Thiruvananthapuram,22.981906809971232,2,23
0,morning,rainy,Kottayam,28.247073174569827,3,59
0,night,sunny,Kollam,34.69611530199146,4,75
3,night,foggy,Kottayam,37.265773593668406,4,80
1,evening,rainy,Kozhikode,16.711966695259182,2,22
6,night,foggy,Kannur,29.777326386744278,4,63
3,night,sunny,Guruvayur,35.93182141013921,4,74
2,night,foggy,Thrissur,36.868513665262455,4,69
3,night,cloudy,Thrissur,21.569288707743826,2,21
5,evening,foggy,Kochi,30.97465784589847,4,68
0,noon,sunny,Guruvayur,40.51170878497527,4,62
0,noon,sunny,Alappuzha,30.11277137802702,4,64
4,morning,sunny,Kannur,40.89696992490694,5,97
4,night,foggy,Kochi,21.548902859662757,3,50
6,evening,cloudy,Kollam,33.18532250145296,3,51
2,morning,rainy,Kollam,31.8629247598671,4,62
5,morning,cloudy,Kollam,31.905954054060615,4,73
1,noon,foggy,Kasaragod,28.688662049667414,3,55
3,evening,foggy,Kochi,21.988142182036004,3,36
6,evening,rainy,Kasaragod,31.641934826484686,3,58
2,evening,foggy,Kottayam,29.220200687756567,3,33
4,noon,sunny,Guruvayur,26.492944653711117,3,36
3,noon,sunny,Alappuzha,37.726958212588954,4,80
4,noon,sunny,Kozhikode,34.19123331079639,4,63
3,noon,sunny,Guruvayur,28.113870396520984,3,37
1,noon,sunny,Kannur,29.64262075827441,3,54
2,night,foggy,Malappuram,22.321506469749185,3,59
3,night,rainy,Kochi,25.76299017504575,2,23
5,evening,rainy,Guruvayur,26.57450114728416,2,24
6,morning,sunny,Malappuram,34.597619072042555,5,85
0,evening,foggy,Guruvayur,35.11590116304425,4,76
5,morning,cloudy,Thrissur,35.370743768415785,4,76
5,noon,cloudy,Kochi,31.199208549792708,3,43
6,morning,foggy,Kottayam,21.442025057026115,4,73
0,evening,sunny,Kochi,37.81890414771151,4,64
5,evening,rainy,Kasaragod,23.105986687645977,2,22
3,morning,foggy,Alappuzha,30.839642116848374,5,98
3,night,cloudy,Kozhikode,31.767964040500587,3,43
3,noon,cloudy,Palakkad,26.68761624973986,2,21
0,noon,cloudy,Kozhikode,36.32426839410006,3,35
5,evening,sunny,Guruvayur,28.27757273474628,3,43
0,night,cloudy,Kannur,32.14929452995719,3,55
3,morning,foggy,Kannur,21.299277761261663,4,68
6,noon,foggy,Kozhikode,36.944233693887874,5,82
5,night,cloudy,Thrissur,22.646164071227112,2,25
5,noon,foggy,Kottayam,22.838196814508567,3,55
4,night,cloudy,Malappuram,26.394723568067707,2,26
4,night,cloudy,Kannur,27.084220668843926,2,29
1,evening,rainy,Guruvayur,19.643101229488938,2,29
2,noon,sunny,Kottayam,35.94706823576112,4,78
4,morning,sunny,Palakkad,33.52953966671338,5,108
0,evening,rainy,Thrissur,16.580985013698488,2,28
4,evening,rainy,Alappuzha,21.43408505834011,2,22
1,morning,sunny,Guruvayur,39.777359530743894,5,96
5,evening,cloudy,Kozhikode,32.45851989883132,3,47
1,night,cloudy,Kasaragod,33.05639831703752,3,39
5,night,sunny,Thrissur,37.8679877094199,4,77
6,noon,cloudy,Kannur,26.020135169691123,3,31
6,noon,rainy,Kollam,17.69428667530519,3,48
5,morning,cloudy,Kannur,25.365535934742187,3,39
2,noon,cloudy,Kochi,34.87394390932727,3,51
4,night,foggy,Kottayam,37.893168464312005,4,62
0,morning,foggy,Thrissur,29.62056415260634,4,66
0,morning,foggy,Kollam,21.390070935691515,4,67
3,noon,cloudy,Kannur,23.11435561246145,2,25
5,night,sunny,Malappuram,31.475369780376518,4,66
0,morning,rainy,Palakkad,25.835950926080145,3,58
2,night,cloudy,Palakkad,22.010185784869893,2,29
5,night,sunny,Kozhikode,42.03707407806799,4,69
2,night,cloudy,Kozhikode,26.940016252014367,2,26
0,noon,rainy,Thrissur,31.51393170472199,3,51
0,evening,cloudy,Thrissur,34.00246445304893,3,43
3,evening,rainy,Alappuzha,28.84243363276488,2,22
0,morning,cloudy,Kochi,31.0478266624775,4,67
5,night,rainy,Thiruvananthapuram,26.655324889881356,2,21
6,noon,cloudy,Malappuram,31.579648804855772,4,80
5,night,rainy,Kozhikode,26.688263579434896,2,29
5,night,foggy,Thiruvananthapuram,30.63854483577194,4,78
3,noon,cloudy,Thiruvananthapuram,37.50263212038867,3,48
3,evening,cloudy,Guruvayur,33.18253345241639,3,36
0,night,sunny,Kochi,39.20808860267286,4,61
1,night,sunny,Kasaragod,40.83186785642246,4,75
1,evening,rainy,Kasaragod,19.665875966339435,2,24
3,noon,cloudy,Kozhikode,22.15826451079559,2,21
0,morning,rainy,Kannur,24.209205422176176,3,44
1,evening,foggy,Kollam,29.96453672752744,3,51
0,morning,sunny,Kannur,40.0960902591486,5,87
0,morning,rainy,Kochi,23.544320847799707,3,43
0,evening,rainy,Kochi,25.704501434253316,2,25
4,night,sunny,Kottayam,34.96020595472879,4,78
5,morning,cloudy,Thiruvananthapuram,21.383041130055204,3,51
0,morning,rainy,Kottayam,26.458653242147538,3,57
4,noon,sunny,Kannur,40.07673585816229,4,68
3,night,cloudy,Kannur,23.411103123468223,2,26
1,morning,foggy,Thiruvananthapuram,31.328804378751926,5,98
5,noon,sunny,Kasaragod,36.09137925558905,4,62
6,night,rainy,Kozhikode,18.7911443889581,3,48
1,evening,foggy,Malappuram,23.32404565542231,3,56
5,evening,cloudy,Kasaragod,37.3944768367798,3,52
6,noon,cloudy,Guruvayur,27.426819690281192,3,38
1,evening,sunny,Kochi,29.866169388299998,3,32
5,morning,sunny,Malappuram,28.912517255724374,4,73
1,night,sunny,Thrissur,37.34922913091499,4,69
1,morning,cloudy,Malappuram,31.094163860743294,4,73
6,morning,foggy,Malappuram,32.165550992785896,5,108
1,evening,cloudy,Kasaragod,22.229696273874243,2,27
1,morning,rainy,Kochi,31.190087919473427,4,72
6,evening,cloudy,Malappuram,27.351122551933376,2,22
3,night,rainy,Guruvayur,21.327279909316083,2,28
0,night,foggy,Kasaragod,29.085309505211363,3,32
2,morning,sunny,Kasaragod,32.63112311770968,5,83
4,noon,sunny,Malappuram,40.68080905336548,4,65
2,evening,cloudy,Thiruvananthapuram,36.53103038454372,3,59
2,evening,sunny,Kochi,31.158704679643307,4,77
5,morning,foggy,Kannur,35.91207362881903,5,90
0,evening,sunny,Kannur,39.28589320206214,4,77
5,evening,cloudy,Palakkad,36.55732423604051,3,42
0,noon,foggy,Guruvayur,25.40292020915989,3,53
6,noon,rainy,Kannur,25.808305552056645,3,31
6,morning,cloudy,Malappuram,25.400851746767117,3,58
0,noon,rainy,Kannur,30.009606338234363,3,32
1,morning,foggy,Kottayam,21.31567614170789,4,74
3,night,cloudy,Kottayam,30.33551957524829,3,46
1,morning,cloudy,Thrissur,26.50005213780216,3,57
3,night,foggy,Kochi,26.71078792232274,3,52
5,morning,sunny,Guruvayur,36.963407505703586,5,103
3,evening,cloudy,Kasaragod,35.20882944451745,3,46
5,noon,cloudy,Alappuzha,31.089915459866102,3,50
6,night,rainy,Kozhikode,30.50394063699428,4,67
2,morning,sunny,Kollam,30.49815090197751,5,82
6,noon,rainy,Alappuzha,24.83153153100468,3,36
6,morning,rainy,Kannur,23.65912116414029,3,43
2,noon,sunny,Guruvayur,26.197963291552636,3,42
3,noon,sunny,Kochi,35.465806433392586,4,64
3,morning,foggy,Kochi,32.47107841248477,5,89
5,night,sunny,Kannur,36.06254487512419,4,68
1,night,cloudy,Malappuram,33.250352085497724,3,38
5,evening,sunny,Malappuram,35.71277198370231,4,68
1,noon,foggy,Alappuzha,22.359919234462666,3,35
6,evening,foggy,Kasaragod,23.204738811439892,3,50
2,evening,foggy,Thrissur,31.365232720246986,4,64
6,morning,sunny,Malappuram,30.674646263551885,5,102
0,morning,sunny,Kollam,27.353967193591018,4,66
3,morning,rainy,Guruvayur,23.303246638625296,3,47
1,noon,rainy,Kollam,25.42348416742214,2,28
5,morning,cloudy,Thrissur,26.322275608122865,3,47
2,morning,rainy,Thiruvananthapuram,28.24737293783822,3,35
1,noon,cloudy,Thiruvananthapuram,31.677694143900716,3,53
5,noon,foggy,Kochi,26.88307704055822,3,47
3,night,rainy,Malappuram,28.832832991445528,2,24
6,morning,sunny,Kottayam,37.0278157230616,5,107
3,morning,rainy,Alappuzha,26.836571438204338,3,59
4,morning,cloudy,Palakkad,30.141864719559713,4,72
0,night,rainy,Thrissur,16.1936243575054,2,27
4,morning,foggy,Kochi,33.065787021106914,5,101
2,night,sunny,Kottayam,32.39271044885566,4,75
1,evening,cloudy,Malappuram,36.7579588788767,3,51
2,night,sunny,Kannur,39.90574110831249,4,76
6,evening,sunny,Kottayam,35.990805982032306,4,61
5,morning,cloudy,Kottayam,25.020687497107136,3,44
3,evening,sunny,Kannur,29.463195685720333,3,46
4,night,sunny,Thrissur,31.786542240518337,4,67
4,noon,rainy,Kochi,24.101655040860315,2,26
6,evening,sunny,Kasaragod,31.0331136706621,4,61
4,evening,sunny,Kollam,34.75380142167221,4,61
6,morning,sunny,Alappuzha,28.81129723372416,4,75
2,night,sunny,Kochi,42.6211178180335,4,68
3,evening,cloudy,Kannur,22.568311240584453,2,26
1,evening,foggy,Palakkad,37.06821527612412,4,74
5,evening,rainy,Kottayam,31.53082619384581,3,53
1,evening,sunny,Kasaragod,34.93112819093147,4,79
2,noon,sunny,Kannur,38.323474621213435,4,72
5,night,cloudy,Thrissur,28.14641487171355,2,25
4,morning,foggy,Kozhikode,31.935752720221245,5,82
0,morning,sunny,Kannur,31.78979093615902,5,109
2,noon,cloudy,Alappuzha,25.853297142532128,2,24
2,night,rainy,Alappuzha,25.829906364881733,2,28
3,evening,rainy,Kollam,24.468204461127666,2,27
1,noon,sunny,Kozhikode,35.85211827554968,4,71
2,night,sunny,Kannur,30.87322988187939,4,69
2,evening,foggy,Guruvayur,27.463448042888714,3,53
4,noon,foggy,Malappuram,22.651430232691254,3,34
4,night,sunny,Kozhikode,26.8886983286275,3,32
5,morning,cloudy,Kottayam,25.042365010620834,3,44
6,morning,foggy,Kottayam,22.487361510619074,4,80
6,night,sunny,Kottayam,27.764170046790593,4,77
0,morning,foggy,Kottayam,35.04494779369673,5,89
6,night,sunny,Kochi,26.660852849283717,4,78
3,evening,rainy,Alappuzha,27.20202749689063,2,22
0,night,sunny,Kozhikode,30.63348172986181,4,70
5,evening,rainy,Alappuzha,30.81627657203815,3,40
4,noon,foggy,Palakkad,29.47003373981729,3,50
6,night,sunny,Kozhikode,31.194799808573038,5,95
1,noon,foggy,Kochi,30.025026808720185,4,79
4,morning,rainy,Palakkad,22.49328632376957,3,44
3,evening,sunny,Alappuzha,35.59311809938711,4,66
4,night,foggy,Palakkad,23.17222366354772,3,56
3,noon,rainy,Kollam,32.94883854781337,3,53
3,evening,foggy,Kannur,28.459614822843996,3,59
3,evening,cloudy,Palakkad,26.653514681204825,2,25
5,morning,rainy,Kozhikode,28.073567421376502,3,44
3,morning,rainy,Kottayam,22.18628991042065,3,31
3,evening,rainy,Kottayam,30.16566318548888,3,55
1,evening,sunny,Guruvayur,33.72260231412723,4,78
0,night,sunny,Malappuram,38.2324930255124,4,67
2,evening,sunny,Alappuzha,27.826704679512073,3,47
0,night,cloudy,Kollam,35.11761996061646,3,44
3,evening,cloudy,Kozhikode,33.24079958140742,3,43
1,morning,rainy,Kozhikode,19.599185233853415,3,43
4,night,cloudy,Kannur,23.203455971857927,2,23
1,noon,foggy,Thrissur,26.602134830335412,3,37
3,morning,rainy,Guruvayur,32.59319996254237,4,64
1,night,rainy,Thiruvananthapuram,20.366136767639997,2,27
6,night,foggy,Alappuzha,28.979327454092562,4,72
1,noon,rainy,Kozhikode,16.510343837194718,2,29
3,night,cloudy,Kasaragod,27.486461808805508,2,23
5,evening,sunny,Kozhikode,35.71244026236275,4,69
6,noon,foggy,Thrissur,37.4282833146352,5,87
1,morning,cloudy,Palakkad,29.51810657016065,3,48
2,morning,foggy,Kochi,35.14998944702049,5,104
2,evening,foggy,Guruvayur,30.526334825671107,4,61
1,morning,rainy,Kochi,16.693345228403807,3,53
5,night,rainy,Kannur,21.355140678226157,2,25
4,night,cloudy,Kasaragod,30.51793543930831,3,41
3,evening,foggy,Kasaragod,37.385262322828915,4,79
2,morning,rainy,Guruvayur,30.605216115770965,4,68
4,morning,rainy,Guruvayur,19.88204544104041,3,35
1,evening,foggy,Malappuram,24.967032012325575,3,54
4,noon,cloudy,Kannur,24.153534247115868,2,22
6,morning,cloudy,Guruvayur,36.41607504332211,4,64
0,noon,foggy,Kochi,35.72048950472905,4,67
2,morning,cloudy,Palakkad,33.90661215447969,4,77
1,morning,rainy,Kochi,22.67649694181187,3,37
3,morning,foggy,Thiruvananthapuram,29.799636875078832,4,62
5,morning,rainy,Alappuzha,23.893639661517597,3,54
6,night,sunny,Kochi,30.307767828509334,5,107
1,noon,sunny,Kannur,34.585476784529035,4,69
3,noon,cloudy,Kottayam,21.252035119676382,2,24
5,morning,sunny,Malappuram,28.240776349456805,4,65
5,morning,rainy,Thrissur,31.07202313487209,4,67
1,noon,sunny,Kasaragod,38.778556039534195,4,61
6,night,rainy,Kannur,23.18876295400448,3,34
4,evening,cloudy,Thiruvananthapuram,29.52514996500547,2,29
4,evening,cloudy,Kasaragod,27.02357486749917,2,25
5,noon,rainy,Kannur,28.593257741731435,2,28
4,morning,sunny,Malappuram,39.33118204694535,5,88
0,morning,cloudy,Kozhikode,33.70944203963326,4,80
5,night,foggy,Guruvayur,33.50956422418544,4,62
5,evening,cloudy,Thiruvananthapuram,24.210167563957086,2,24
3,night,sunny,Guruvayur,31.74548964708814,4,70
4,evening,foggy,Kollam,29.21253729672227,3,39
6,noon,sunny,Thiruvananthapuram,31.623480854270145,5,105
5,evening,rainy,Malappuram,28.833983402691594,2,29
6,night,foggy,Thrissur,26.824174814249027,4,66
0,night,sunny,Thiruvananthapuram,28.349945475350733,3,35
3,night,foggy,Malappuram,28.008852586820964,3,55
1,noon,sunny,Palakkad,42.65854535730047,4,71
6,evening,foggy,Alappuzha,25.065148921870588,3,38
5,evening,sunny,Kochi,36.40669720203489,4,76
0,night,rainy,Palakkad,23.36054184727501,2,24
2,evening,foggy,Malappuram,22.43258255203835,3,49
0,morning,foggy,Kottayam,29.519067203966806,4,63
0,morning,foggy,Kozhikode,33.16195848902111,5,101
3,morning,foggy,Kochi,29.949904491072715,4,71
1,evening,rainy,Kottayam,30.82580308369188,3,53
2,noon,foggy,Thrissur,26.137094185178704,3,34
4,noon,cloudy,Kasaragod,22.199829718346958,2,23
4,noon,rainy,Kollam,31.921615398186105,3,44
6,noon,cloudy,Kochi,27.16293174815928,3,56
0,morning,foggy,Palakkad,31.024059276711565,5,86
3,morning,sunny,Kozhikode,39.46405314421333,5,96
3,night,cloudy,Kannur,26.246926092064427,2,21
4,evening,foggy,Kottayam,33.39996205101919,4,74
6,evening,cloudy,Malappuram,23.03571425308263,2,27
6,noon,foggy,Kochi,26.177158604493385,4,66
6,morning,foggy,Kasaragod,23.685245716320637,4,61
2,noon,foggy,Guruvayur,35.016084394822876,4,63
1,night,sunny,Malappuram,29.78503699885535,3,49
2,evening,cloudy,Kottayam,32.92945424806813,3,51
5,evening,rainy,Guruvayur,32.03607275317609,3,59
5,noon,rainy,Kozhikode,24.97212755417091,2,26
1,night,rainy,Thiruvananthapuram,25.18049626843169,2,29
4,evening,rainy,Kasaragod,23.837570657662805,2,23
1,night,foggy,Malappuram,26.765297339691724,3,40
3,night,cloudy,Kasaragod,28.819729331903147,2,23
5,noon,cloudy,Thrissur,30.981321854714466,3,42
0,morning,sunny,Guruvayur,42.76185672690121,5,82
0,noon,cloudy,Kannur,36.67559131458937,3,47
4,morning,cloudy,Malappuram,35.39019409716263,4,67
3,night,cloudy,Kochi,35.84881291316215,3,38
2,morning,sunny,Kannur,33.953436115964735,5,105
3,night,rainy,Thiruvananthapuram,27.176553562016906,2,27
0,evening,cloudy,Thiruvananthapuram,35.9497280960952,3,40
0,evening,sunny,Kollam,32.680163004853,4,62
5,evening,sunny,Kasaragod,42.34996213187297,4,80
3,noon,foggy,Palakkad,28.293527957175908,3,39
3,noon,sunny,Thiruvananthapuram,36.21840531168466,4,66
0,night,rainy,Kannur,28.066680125630327,2,22
2,evening,cloudy,Thiruvananthapuram,36.89365802847051,3,33
4,noon,sunny,Thrissur,30.158476658888524,4,62
6,evening,rainy,Alappuzha,28.68422663005692,2,26
4,noon,sunny,Thrissur,34.8538649644494,4,70
3,morning,sunny,Thrissur,30.565471390550897,5,103
4,morning,sunny,Alappuzha,39.20231627653864,5,99
0,evening,sunny,Kasaragod,35.38777876295539,4,62
0,night,sunny,Malappuram,37.23655495104449,4,67
3,noon,rainy,Kozhikode,21.489318165824315,2,22
3,noon,cloudy,Palakkad,28.91525098724884,2,26
6,morning,cloudy,Thiruvananthapuram,31.228616072976696,4,71
6,morning,cloudy,Kollam,27.6170776487669,3,48
5,night,cloudy,Palakkad,24.10592698359048,2,24
3,night,rainy,Malappuram,32.34788836936016,3,32
2,night,foggy,Alappuzha,29.920113082724292,3,41
4,evening,foggy,Palakkad,33.70181119689071,4,80
3,morning,rainy,Thiruvananthapuram,22.98780229045299,3,35
1,evening,rainy,Palakkad,22.03723998843718,2,24
5,morning,sunny,Kozhikode,32.921793073941124,5,83
1,morning,sunny,Guruvayur,32.956342944356045,5,94
0,noon,sunny,Kannur,35.251061971013215,4,74
6,morning,cloudy,Alappuzha,29.972581595862728,3,55
4,morning,sunny,Palakkad,34.45161487000882,5,89
3,evening,foggy,Thiruvananthapuram,23.516523245596243,3,51
1,morning,cloudy,Thiruvananthapuram,29.166876940688585,3,40
4,evening,sunny,Palakkad,28.874766307151077,3,34
0,night,cloudy,Guruvayur,22.877902173207563,2,29
6,morning,foggy,Kasaragod,37.08014209679965,5,92
2,morning,sunny,Kollam,36.28415022351097,5,93
5,evening,foggy,Kottayam,32.43649589011773,4,64
4,night,foggy,Thrissur,28.055657297666983,3,44
4,noon,foggy,Alappuzha,36.67784006455249,4,72
2,night,sunny,Kottayam,36.84481832285431,4,63
4,evening,rainy,Malappuram,29.075887781900988,2,26
0,night,sunny,Malappuram,32.26556197347114,4,66
0,evening,foggy,Thiruvananthapuram,37.545366875924934,4,77
2,evening,sunny,Malappuram,39.947841932691354,4,77
5,noon,foggy,Kasaragod,35.74228877324704,4,71
3,morning,rainy,Kollam,18.927302546237822,3,48
1,evening,cloudy,Kannur,25.33996833999029,2,27
3,evening,rainy,Malappuram,20.85565219462081,2,24
4,noon,rainy,Kozhikode,20.605456795196808,2,21
1,evening,cloudy,Kollam,35.27553256195245,3,48
2,morning,sunny,Kasaragod,26.542041518546064,4,76
2,noon,cloudy,Guruvayur,22.02729361885272,2,27
5,morning,sunny,Kottayam,30.65655280070836,5,102
1,morning,sunny,Kollam,29.397840569040543,4,69
0,noon,foggy,Kollam,25.16677833800822,3,52
1,evening,foggy,Kottayam,34.790199119305896,4,74
4,morning,cloudy,Kasaragod,30.306745902344353,4,73
0,morning,rainy,Guruvayur,16.098101241980455,3,58
6,morning,cloudy,Malappuram,28.032080823150874,3,57
6,morning,sunny,Thiruvananthapuram,32.934043756456106,5,92
6,noon,foggy,Alappuzha,23.162234482557036,4,61
2,noon,cloudy,Guruvayur,32.22800421240433,3,43
1,night,cloudy,Kottayam,32.66924600863091,3,57
6,night,foggy,Kannur,33.48034962588546,5,103
3,morning,foggy,Kottayam,33.60917097649586,5,96
5,evening,foggy,Guruvayur,21.226062959848843,3,33
3,morning,sunny,Kottayam,42.216653665394276,5,95
6,evening,foggy,Kottayam,35.066713941929066,4,63
5,morning,rainy,Alappuzha,31.36768884201785,4,66
4,night,cloudy,Alappuzha,20.999529826405936,2,29
3,night,foggy,Malappuram,37.100764430357366,4,73
1,evening,foggy,Palakkad,34.99156988969758,4,73
1,morning,sunny,Palakkad,40.232725430297876,5,84
3,evening,sunny,Kochi,27.585885540273466,3,47
6,night,cloudy,Kottayam,33.292820297795714,4,68
1,morning,rainy,Kottayam,32.31858372391555,4,65
4,morning,cloudy,Kollam,32.26889861028829,4,80
0,evening,foggy,Palakkad,30.924708780618108,4,77
6,noon,rainy,Malappuram,32.075704521732945,4,69
